market_cap_rate,market_effective_rent_growth_12_mo,market_effective_rentunit,market_sale_price_growth,market_sale_price_per_unit,occupancy_rate,revenue,opex,noi,market,horizon,date_calculated,slice
0.0726140514016151,0.0337840691208839,1840.8671875,0.0571211959579119,212932.4263,0.953070461750031,21053.71368493327,0.54,9684.708295069304,"Albany,New York",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0715140551328659,0.0306580122560263,1897.30444335938,0.0501642540110898,223614.0226,0.95400208234787,21720.388677752577,0.54,9991.378791766185,"Albany,New York",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0702140554785728,0.026445560157299,1947.47973632813,0.0484661470560028,234451.7327,0.953414618968964,22281.067809132746,0.54,10249.291192201063,"Albany,New York",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0688140541315079,0.0241064913570881,1994.42663574219,0.0470635681880135,245485.8678,0.951448500156403,22771.13077498665,0.54,10474.720156493859,"Albany,New York",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0826375409960747,0.0302953273057938,1392.24182128906,0.0278089999713216,116169.194,0.96208930015564,0.0,,0.0,"Albany,New York",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0810525268316269,0.0420445986092091,1450.77807617188,0.0636831002980423,123567.2084,0.96205997467041,16748.82623057166,0.54,7704.460066062963,"Albany,New York",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0797525271773338,0.0344327166676521,1500.73229980469,0.0563918375269125,130535.3904,0.963042080402374,17343.220273571376,0.54,7977.881325842833,"Albany,New York",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.078652523458004,0.0317999981343746,1548.45556640625,0.0502602088689377,137096.1263,0.963945925235748,17911.529203751,0.54,8239.30343372546,"Albany,New York",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0773525238037109,0.0277578309178352,1591.43725585938,0.048431789987698,143735.9372,0.964416861534119,18417.707083492485,0.54,8472.145258406543,"Albany,New York",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.075952522456646,0.025480791926384,1631.98840332031,0.0468900737918284,150475.7259,0.964959025382996,18897.62326925182,0.54,8692.906703855837,"Albany,New York",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0578135401010513,0.0133454240858555,1746.76135253906,-0.0141217225579838,207048.9315,0.909529447555542,0.0,,0.0,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0560984387993813,0.0346584394574165,1807.30139160156,0.0705135020671794,221648.6768,0.910358190536499,19743.499495349915,0.54,9082.00976786096,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0548984371125698,0.0284214150160551,1858.66748046875,0.057397894274742,234370.8441,0.911885738372803,20338.70841380116,0.54,9355.805870348533,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0538984388113022,0.0280958916991949,1910.88842773438,0.0526521824487595,246710.9805,0.915454387664795,20991.974346087834,0.54,9656.308199200403,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0525984391570091,0.0248373858630657,1958.34985351563,0.0528225484922784,259742.8833,0.913904964923859,21476.947850230154,0.54,9879.39601110587,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0513984374701977,0.0231494307518005,2003.6845703125,0.0511971249270577,273040.9721,0.913195431232452,21957.067142884003,0.54,10100.25088572664,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.060845922678709,0.0180121343582869,1358.18591308594,-0.0038352145672206,159061.6854,0.923979640007019,0.0,,0.0,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0588446892797947,0.0154922576621175,1379.22729492188,0.0736518692893403,170776.8759,0.924837708473206,15306.736930791001,0.54,7041.09898816386,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0576446913182735,0.0294245295226574,1419.81042480469,0.0573399452576013,180569.2126,0.917858123779297,15638.214391602232,0.54,7193.5786201370265,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0566446892917156,0.0297429468482733,1462.03967285156,0.0532635311270569,190186.9665,0.923591375350952,16203.92678719954,0.54,7453.806322111788,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0553446896374226,0.0270011890679598,1501.5166015625,0.0536981465020625,200399.6541,0.923611104488373,16641.808881321227,0.54,7655.232085407764,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0541446879506111,0.0252462867647409,1539.42431640625,0.0519994288810402,210820.3216,0.922793388366699,17046.846972847354,0.54,7841.549607509782,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0674743577837944,0.0312971509993076,1023.03356933594,0.0315698631193453,103826.7715,0.92555159330368,0.0,,0.0,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0656641200184822,0.0230825655162334,1046.64782714844,0.0670795683509615,110791.4265,0.923944234848022,11604.530709720122,0.54,5338.084126471255,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0644641220569611,0.0294711776077747,1077.49377441406,0.0553504575213211,116923.7827,0.918755650520325,11879.441923720682,0.54,5464.543284911513,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0634641200304031,0.0297359507530928,1109.53405761719,0.0515720037813711,122953.7764,0.917430639266968,12215.046477218537,0.54,5618.921379520527,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0621641241014004,0.0268836915493011,1139.36242675781,0.0512761803507757,129258.3764,0.917205572128296,12540.354797950571,0.54,5768.563207057262,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0609641224145889,0.0252152774482965,1168.091796875,0.0497482466269781,135688.754,0.91642814874649,12845.666435713409,0.54,5909.006560428167,"Albuquerque,New Mexico",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0524507313966751,-0.0091430135071277,1929.57067871094,-0.0015950089652473,305554.2009,0.86797708272934,0.0,,0.0,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0517669394612312,0.0184393189847469,1965.15063476563,0.0303164498278908,314817.5195,0.884521782398224,20858.622505726755,0.54,9594.966352634307,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0510669387876987,0.0220970809459686,2008.57470703125,0.042745145231374,328274.4401,0.895193219184875,21576.749495527463,0.54,9925.304767942633,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0505669377744198,0.0300949774682522,2069.02270507813,0.0454576502900837,343197.0248,0.904534339904785,22458.02504143031,0.54,10330.69151905794,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0496669374406338,0.0268804058432579,2124.63891601563,0.0512809340860452,360796.4888,0.91035133600235,23210.014508608958,0.54,10676.60667396012,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0484669394791126,0.025846878066659,2179.55419921875,0.0556776391880595,380884.7855,0.914198458194733,23910.541061731645,0.54,10998.848888396557,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0545357577502728,-0.0090684965252876,1583.63684082031,0.0106624787814424,199186.9416,0.878829896450043,0.0,,0.0,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0538066700100899,0.0045273462310433,1590.80651855469,0.0292919236620998,205021.5103,0.885602176189423,16905.860576740237,0.54,7776.695865300509,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0531066693365574,0.0218095704913139,1625.50134277344,0.0421002980875051,213652.977,0.891663551330566,17392.80359987963,0.54,8000.689655944629,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0526066683232784,0.0299706179648638,1674.21862792969,0.0450545960114695,223279.0256,0.892562925815582,17932.14572399848,0.54,8248.7870330393,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0517066679894924,0.0265502296388149,1718.66955566406,0.0504714563733634,234548.2432,0.894907832145691,18456.610154809463,0.54,8490.040671212353,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0505066700279713,0.0253471117466688,1762.23291015625,0.054513085887296,247334.1917,0.897429406642914,18977.755619137668,0.54,8729.767584803327,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0594590716063976,-0.008394512347877,1305.58911132813,0.0191832311609101,125570.3851,0.876598477363586,0.0,,0.0,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.058677364140749,0.007734227925539,1315.68688964844,0.0288765028195461,129196.4186,0.874199032783508,13802.066476519298,0.54,6348.950579198877,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0579773634672165,0.0205404441803694,1342.71166992188,0.0401678815171454,134385.9651,0.869912207126617,14016.4952677969,0.54,6447.587823186574,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0574773661792278,0.0284772925078869,1380.94836425781,0.0432105196578962,140192.8525,0.865584135055542,14343.923945189545,0.54,6598.20501478719,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0565773658454418,0.0248482152819633,1415.26257324219,0.0478683663394539,146903.6553,0.863203823566437,14659.920774877595,0.54,6743.563556443693,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0553773641586304,0.0234829746186733,1448.4970703125,0.0512997399720036,154439.7746,0.864449977874756,15025.839124599474,0.54,6911.885997315757,"Atlanta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0600258372724056,0.0477371327579021,1480.98046875,0.0556015995350916,171441.527,0.903200507164001,0.0,,0.0,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0586617738008499,0.054120160639286,1561.13134765625,0.0572522045311639,181256.9324,0.933350026607513,17484.983818473404,0.54,8043.092556497765,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0574617721140385,0.030393909662962,1608.58020019531,0.0590307042066789,191956.6568,0.935853064060211,18064.73650967242,0.54,8309.778794449312,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0563617721199989,0.0345570705831051,1664.16796875,0.0616233803752873,203785.6749,0.928107082843781,18534.312946063474,0.54,8525.783955189198,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0552617721259594,0.0310538969933987,1715.84692382813,0.05845329141427,215697.6183,0.92751556634903,19097.696775872264,0.54,8784.94051690124,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0541617721319199,0.0281079430133104,1764.07580566406,0.0539544335402966,227335.4611,0.928542375564575,19656.229671207573,0.54,9041.865648755484,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0633155480027199,0.0448707118630409,1331.91723632813,0.0628497109668283,146045.0677,0.877507150173187,0.0,,0.0,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0616585835814476,0.024569908156991,1364.64233398438,0.058146660731896,154537.1007,0.891388058662415,14597.1105703066,0.54,6714.670862341036,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0604585818946362,0.030136639252305,1405.76806640625,0.0581879256529745,163529.294,0.910645365715027,15361.87409931631,0.54,7066.462085685502,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0593585819005966,0.0343147329986095,1454.00659179688,0.0608376605371532,173478.0337,0.914520740509033,15956.630220421173,0.54,7340.049901393739,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0582585819065571,0.0309033263474703,1498.94030761719,0.057730801835926,183493.0597,0.915440022945404,16466.279395186455,0.54,7574.488521785769,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0571585819125175,0.0280014462769032,1540.91271972656,0.0533033125848588,193273.8476,0.917153120040894,16959.03490329497,0.54,7801.156055515686,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0685107856988907,0.0395796038210392,990.427856445313,0.078459897317041,85107.6058,0.859526872634888,0.0,,0.0,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0666656121611595,0.022399827837944,1012.61328125,0.0581870003282742,90059.7621,0.856478989124298,10407.38399398606,0.54,4787.396637233588,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0654656141996384,0.0271006803959608,1040.05578613281,0.0550369405675685,95016.3758,0.850938498973846,10620.282114011,0.54,4885.32977244506,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0643656104803085,0.0312490165233612,1072.55651855469,0.0577968039680613,100508.0187,0.847322165966034,10905.610949072983,0.54,5016.5810365735715,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0632656142115593,0.0279607754200697,1102.54602050781,0.0547895956903207,106014.8124,0.848270356655121,11223.085272538132,0.54,5162.61922536754,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0621656104922295,0.0251178108155727,1130.23962402344,0.0504126646465074,111359.3016,0.850353300571442,11533.235936699493,0.54,5305.288530881767,"Augusta,Georgia",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0524157024919987,-0.0363033637404442,1755.80944824219,-0.0064133205928012,264983.4231,0.852195143699646,0.0,,0.0,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0516834147274494,0.0171652846038342,1785.94836425781,0.0409340778834409,275830.2751,0.882098972797394,18904.598610972003,0.54,8696.115361047121,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0509834140539169,0.0398671813309193,1857.14904785156,0.0709230500809566,295392.9996,0.896771430969238,19985.258509980016,0.54,9193.218914590807,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0503834150731564,0.0384240448474884,1928.50830078125,0.0637174097944284,314214.6764,0.892406761646271,20652.166170097775,0.54,9499.996438244976,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0492834150791168,0.0322311669588089,1990.66638183594,0.0631602687041431,334060.5598,0.895737588405609,21397.376450230127,0.54,9842.793167105858,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0480834133923054,0.0291354525834322,2048.66528320313,0.0627958323585458,355038.1707,0.900584518909454,22139.954861759892,0.54,10184.37923640955,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0540813468396664,-0.0474601350724697,1500.62646484375,-0.009133883549901,217837.2538,0.841187000274658,0.0,,0.0,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0533382929861546,0.010382023639977,1516.2060546875,0.0395615152047143,226455.2256,0.853524804115295,15529.433709906873,0.54,7143.539506557161,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0526382923126221,0.0390599817037582,1575.42895507813,0.0699595325972803,242297.9274,0.871819317340851,16481.872753622705,0.54,7581.661466666444,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0520382896065712,0.0380249917507172,1635.33459472656,0.0631198493611504,257591.7361,0.88467139005661,17360.804749492905,0.54,7985.970184766736,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0509382896125317,0.0319846421480179,1687.64025878906,0.0623769713965799,273659.5284,0.890752017498016,18039.22758392675,0.54,8298.044688606304,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0497382916510105,0.0286325309425592,1735.96166992188,0.0617129613082519,290547.8683,0.895049154758453,18645.252304279813,0.54,8576.816059968713,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0577626414597034,-0.0421434231102467,1211.91552734375,-0.0036304003529766,142008.5522,0.877795219421387,0.0,,0.0,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0569813475012779,0.0071690450422465,1220.60375976563,0.0376190708644338,147350.782,0.877293467521667,12849.93245849728,0.54,5910.968930908748,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0562813468277454,0.0379479229450226,1266.92309570313,0.0674524636273499,157289.9553,0.872760534286499,13268.64573486923,0.54,6103.577038039845,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0556813478469849,0.0366111807525158,1313.30676269531,0.0605151367943039,166808.3785,0.868202745914459,13682.598451201164,0.54,6293.995287552535,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0545813478529453,0.0306447260081768,1353.55261230469,0.0593026117719229,176700.551,0.863960862159729,14032.99778286376,0.54,6455.178980117329,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0533816888928413,0.0269332677125931,1390.00817871094,0.0581971895805871,186984.0264,0.866237103939056,14448.919910137996,0.54,6646.503158663478,"Austin,Texas",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.061640128493309,0.0096900174394249,1928.2666015625,-0.0097596737599411,290952.6053,0.972403168678284,0.0,,0.0,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0601050853729248,0.0247581303119659,1976.00695800781,0.0625196798225776,309142.869,0.945395767688751,22417.303380289286,0.54,10311.959554933072,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0589050836861134,0.0336755998432636,2042.55017089844,0.0612974716395966,328092.5452,0.970358669757843,23784.075200959982,0.54,10940.67459244159,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0578050836920738,0.0306690353900194,2105.19311523438,0.05316024495482,345534.0253,0.967510282993317,24441.55184011197,0.54,11243.113846451506,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0568050853908062,0.0264822337776423,2160.943359375,0.0488927356605686,362428.1291,0.963695764541626,24989.903554128483,0.54,11495.3556348991,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0557050853967667,0.025272861123085,2215.556640625,0.0458124587713011,379031.8528,0.962510526180267,25589.959055401843,0.54,11771.381165484847,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.068027637898922,0.0177908334881067,1569.36657714844,0.0044322229416951,141306.1365,0.942785680294037,0.0,,0.0,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.066448025405407,0.0261840727180243,1610.458984375,0.0629404486627677,150200.0081,0.954099953174591,18438.46609898144,0.54,8481.694405531462,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0652480274438858,0.0334573164582253,1664.34069824219,0.0591290231352818,159081.1879,0.953477442264557,19042.93574420124,0.54,8759.75044233257,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.064148023724556,0.0309792160987854,1715.90063476563,0.0514612690131981,167267.7077,0.953978657722473,19643.19101206626,0.54,9035.86786555048,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0631480291485786,0.0278225466609001,1763.64135742188,0.0479643459153314,175290.5939,0.954665780067444,20204.256626908376,0.54,9293.958048377852,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0620480254292488,0.0270623471587896,1811.36962890625,0.0451052839430751,183197.1259,0.954988360404968,20758.042943958422,0.54,9548.699754220874,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class B
0.0718756020069122,0.0094814449548721,1112.92517089844,0.0327300621638202,100342.8234,0.952126145362854,0.0,,0.0,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0702401921153069,0.0433211922645569,1161.13842773438,0.0656233496226253,106927.6556,0.951220750808716,13253.987604268188,0.54,6096.834297963366,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0690401867032051,0.0331945419311523,1199.68188476563,0.0582961313419133,113161.1242,0.952653884887695,13714.579297816434,0.54,6308.706476995559,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0679401904344559,0.0307505186647177,1236.57275390625,0.0507259086617685,118901.3251,0.952757656574249,14137.849910343411,0.54,6503.410958757969,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0669401884078979,0.027683025225997,1270.80480957031,0.0473819998891494,124535.1076,0.952890336513519,14531.251471613414,0.54,6684.37567694217,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0658401921391487,0.0269690994173288,1305.07727050781,0.0444552043938835,130071.3413,0.953439772129059,14931.750904845368,0.54,6868.605416228869,"Bakersfield,California",5 Yrs Ahead (2025-2030),2025-03-31,Class C
0.0581407584249973,0.0273496992886066,2235.08984375,0.010263263807705,292165.4533,0.89592456817627,0.0,,0.0,"Baltimore,Maryland",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.057255182415247,0.0232355948537588,2287.0234375,0.0513963779368044,307181.6994,0.92107743024826,25278.308048760508,0.54,11628.021702429833,"Baltimore,Maryland",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.056355182081461,0.0301928073167801,2356.0751953125,0.0519595394104372,323142.719,0.919835865497589,26006.429597492093,0.54,11962.957614846362,"Baltimore,Maryland",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0554551817476749,0.0288685858249664,2424.091796875,0.0486155623984395,338852.484,0.92404043674469,26879.506112323146,0.54,12364.572811668646,"Baltimore,Maryland",5 Yrs Ahead (2025-2030),2025-03-31,Class A
0.0543551817536354,0.027904262766242,2491.73413085938,0.0540698595397627,357174.1902,0.926508963108063,27703.368071081935,0.54,12743.549312697689,"Baltimore,Maryland",5 Yrs Ahead (2025-2030),2025-03-31,Class A
